locus,concept,concept_type,ambiguity_level,query_condition,query_count,catholic_score,secular_score,catholic_alignment_score,top_catholic_rate,mean_nearest_catholic_rank,mean_nearest_secular_rank
Sin Grace and Redemption,personal sin,moral_doctrinal,medium,bare,1,0.37478881478309634,0.3844506680965424,-0.009661853313446045,0.0,3.0,1.0
Sin Grace and Redemption,personal sin,moral_doctrinal,medium,catholic,3,0.31387495597203574,0.20110884656508765,0.11276610940694809,1.0,1.0,3.6666666666666665
Sin Grace and Redemption,personal sin,moral_doctrinal,medium,ordinary,3,0.32748402456442516,0.2176816761493683,0.10980234841505687,1.0,1.0,3.0
Sin Grace and Redemption,reconciliation,moral_sacramental,medium,academic,3,0.33451893130938215,0.3285956194003423,0.00592331190903983,0.3333333333333333,2.0,1.3333333333333333
Sin Grace and Redemption,reconciliation,moral_sacramental,medium,bare,1,0.4088415622711182,0.4784382462501526,-0.0695966839790344,0.0,3.0,1.0
Sin Grace and Redemption,reconciliation,moral_sacramental,medium,catholic,3,0.3651457905769348,0.24112519025802612,0.12402060031890871,1.0,1.0,4.666666666666667
Sin Grace and Redemption,reconciliation,moral_sacramental,medium,ordinary,3,0.28141972223917644,0.3103882720073064,-0.028968549768129976,0.0,2.6666666666666665,1.0
Sin Grace and Redemption,redemption,doctrinal,medium,academic,3,0.3880593220392863,0.24052179455757142,0.1475375274817149,1.0,1.0,5.0
Sin Grace and Redemption,redemption,doctrinal,medium,bare,1,0.44600401520729066,0.3570087760686874,0.08899523913860324,1.0,1.0,3.0
Sin Grace and Redemption,redemption,doctrinal,medium,catholic,3,0.36163616379102076,0.18326132794221242,0.17837483584880828,1.0,1.0,5.333333333333333
Sin Grace and Redemption,redemption,doctrinal,medium,ordinary,3,0.3426885346571604,0.2667914733290672,0.07589706132809322,1.0,1.0,3.3333333333333335
Sin Grace and Redemption,repentance,moral_spiritual,medium,academic,3,0.3620514531930288,0.2639063348372777,0.09814511835575103,1.0,1.0,4.0
Sin Grace and Redemption,repentance,moral_spiritual,medium,bare,1,0.5038686454296112,0.4044996201992035,0.09936902523040769,1.0,1.0,4.0
Sin Grace and Redemption,repentance,moral_spiritual,medium,catholic,3,0.3354111115137736,0.2202201763788859,0.11519093513488769,1.0,1.0,4.0
Sin Grace and Redemption,repentance,moral_spiritual,medium,ordinary,3,0.3402006874481837,0.260617008805275,0.07958367864290872,1.0,1.0,3.3333333333333335
Sin Grace and Redemption,salvation,doctrinal,medium,academic,3,0.4182939827442169,0.22420261104901631,0.1940913716952006,1.0,1.0,6.0
Sin Grace and Redemption,salvation,doctrinal,medium,bare,1,0.5164148867130279,0.35932072401046755,0.15709416270256038,1.0,1.0,5.0
Sin Grace and Redemption,salvation,doctrinal,medium,catholic,3,0.38429679870605465,0.14878226121266683,0.23551453749338783,1.0,1.0,6.0
Sin Grace and Redemption,salvation,doctrinal,medium,ordinary,3,0.3931132137775421,0.22400177419185638,0.16911143958568575,1.0,1.0,6.0
Sin Grace and Redemption,sanctification,doctrinal,low,academic,3,0.4306981980800629,0.26091951330502827,0.16977868477503458,1.0,1.0,5.333333333333333
Sin Grace and Redemption,sanctification,doctrinal,low,bare,1,0.5290286779403687,0.3652382016181946,0.16379047632217408,1.0,1.0,4.0
Sin Grace and Redemption,sanctification,doctrinal,low,catholic,3,0.3981450080871582,0.22667873998483024,0.171466268102328,1.0,1.0,6.0
Sin Grace and Redemption,sanctification,doctrinal,low,ordinary,3,0.42198193073272705,0.2564868847529093,0.1654950459798177,1.0,1.0,6.0
Sin Grace and Redemption,shame,psychological_moral,high,academic,3,0.22966318527857463,0.35296277701854706,-0.1232995917399724,0.0,4.0,1.0
Sin Grace and Redemption,shame,psychological_moral,high,bare,1,0.25660696923732756,0.4484895527362823,-0.19188258349895476,0.0,5.0,1.0
Sin Grace and Redemption,shame,psychological_moral,high,catholic,3,0.2559720496336619,0.2794245531161626,-0.02345250348250071,1.0,1.0,2.0
Sin Grace and Redemption,shame,psychological_moral,high,ordinary,3,0.19018096725145975,0.3495949933926264,-0.1594140261411667,0.0,4.333333333333333,1.0
Sin Grace and Redemption,sin,moral_doctrinal,medium,academic,3,0.3443472782770793,0.20598530769348145,0.13836197058359784,1.0,1.0,6.0
Sin Grace and Redemption,sin,moral_doctrinal,medium,bare,1,0.175369057059288,0.17450347244739534,0.000865584611892678,1.0,1.0,2.0
Sin Grace and Redemption,sin,moral_doctrinal,medium,catholic,3,0.3190767159064611,0.17218819111585618,0.1468885247906049,1.0,1.0,6.0
Sin Grace and Redemption,sin,moral_doctrinal,medium,ordinary,3,0.3195680449406306,0.22967070837815604,0.08989733656247458,1.0,1.0,4.333333333333333
Sin Grace and Redemption,temptation,moral_spiritual,medium,academic,3,0.3032660841941834,0.2590556174516678,0.04421046674251555,1.0,1.0,2.3333333333333335
Sin Grace and Redemption,temptation,moral_spiritual,medium,bare,1,0.40797723531723024,0.4102798342704773,-0.0023025989532470814,1.0,1.0,2.0
Sin Grace and Redemption,temptation,moral_spiritual,medium,catholic,3,0.3101872503757477,0.1921049639582634,0.11808228641748426,1.0,1.0,4.666666666666667
Sin Grace and Redemption,temptation,moral_spiritual,medium,ordinary,3,0.28499782880147295,0.26507064898808796,0.019927179813385005,1.0,1.0,2.0
Sin Grace and Redemption,transgression,moral_juridical,medium,academic,3,0.35895585417747494,0.2536658982435862,0.10528995593388878,1.0,1.0,4.0
Sin Grace and Redemption,transgression,moral_juridical,medium,bare,1,0.4291777968406677,0.40676522850990293,0.02241256833076477,1.0,1.0,2.0
Sin Grace and Redemption,transgression,moral_juridical,medium,catholic,3,0.39927599032719935,0.2212783396244049,0.1779976507027944,1.0,1.0,6.0
Sin Grace and Redemption,transgression,moral_juridical,medium,ordinary,3,0.3218948702017466,0.2486439913511276,0.073250878850619,1.0,1.0,4.333333333333333
Sin Grace and Redemption,venial sin,doctrinal,low,academic,3,0.2673638286689917,0.27527825981378556,-0.007914431144793843,0.6666666666666666,1.3333333333333333,1.6666666666666667
Sin Grace and Redemption,venial sin,doctrinal,low,bare,1,0.3502863168716431,0.45490423440933225,-0.10461791753768918,0.0,5.0,1.0
Sin Grace and Redemption,venial sin,doctrinal,low,catholic,3,0.2658923889199893,0.2761638974150022,-0.010271508495012923,0.6666666666666666,1.3333333333333333,1.6666666666666667
Sin Grace and Redemption,venial sin,doctrinal,low,ordinary,3,0.27976924131313957,0.29727313021818796,-0.017503888905048375,0.3333333333333333,1.6666666666666667,1.3333333333333333
